user,item,rating,timestamp
455,417,3.0,1343088000
429,119,3.0,1367452800
546,712,3.0,1385337600
713,318,4.0,1338940800
619,166,4.0,1316822400
600,865,5.0,1405900800
354,603,5.0,1387324800
675,158,5.0,1335312000
643,402,4.0,1349136000
242,41,5.0,1356912000
181,339,4.0,1339718400
288,668,5.0,1376006400
421,681,4.0,1398470400
812,753,4.0,1377129600
915,397,5.0,1372464000
149,85,5.0,1282608000
120,93,2.0,1287187200
744,662,3.0,1384300800
588,643,5.0,1383868800
212,681,4.0,1399420800
442,724,2.0,1378944000
243,172,5.0,1318896000
609,247,4.0,1316736000
183,387,4.0,1346889600
388,25,5.0,1350345600
488,429,4.0,1348531200
439,858,4.0,1399420800
545,214,4.0,1372118400
882,187,4.0,1308873600
530,57,4.0,1262563200
243,835,4.0,1395273600
424,282,4.0,1329955200
19,500,3.0,1361059200
633,488,4.0,1352678400
601,469,5.0,1368576000
273,779,5.0,1385596800
589,415,4.0,1357171200
51,666,3.0,1379894400
722,840,4.0,1404086400
797,396,4.0,1349481600
280,438,5.0,1357257600
604,308,5.0,1338336000
767,179,2.0,1315958400
605,699,4.0,1385337600
330,837,5.0,1400112000
82,756,2.0,1381536000
325,358,5.0,1353974400
95,157,3.0,1348876800
201,223,4.0,1331596800
289,852,5.0,1403913600
54,159,5.0,1359072000
913,350,5.0,1384992000
763,482,5.0,1345507200
521,376,3.0,1348012800
533,590,4.0,1383091200
442,721,5.0,1377129600
413,609,4.0,1372118400
37,712,4.0,1387411200
151,309,5.0,1344729600
625,54,2.0,1339632000
439,145,5.0,1349222400
371,684,4.0,1375056000
37,563,5.0,1381968000
306,600,4.0,1383696000
646,253,2.0,1338422400
52,116,4.0,1316131200
520,42,4.0,1229558400
443,81,4.0,1293062400
655,830,4.0,1395705600
642,186,3.0,1310774400
47,0,5.0,1355270400
559,266,3.0,1333929600
335,459,5.0,1344211200
435,667,5.0,1374710400
287,294,2.0,1331164800
885,473,5.0,1350345600
168,491,4.0,1351641600
348,426,4.0,1342483200
392,833,5.0,1400112000
41,868,5.0,1404086400
133,386,4.0,1346112000
496,44,4.0,1223769600
132,183,5.0,1306368000
4,604,5.0,1382572800
225,799,3.0,1400112000
205,546,5.0,1376524800
383,704,5.0,1378684800
434,50,3.0,1342569600
709,72,4.0,1285027200
638,85,5.0,1282694400
869,225,5.0,1316044800
37,38,4.0,1226534400
912,316,4.0,1338768000
132,231,5.0,1319068800
463,203,4.0,1314230400
263,402,3.0,1356566400
822,169,4.0,1318896000
362,203,4.0,1315785600
230,12,4.0,1350518400
251,473,5.0,1348704000
503,328,5.0,1349049600
112,285,4.0,1337212800
857,260,5.0,1317168000
103,244,4.0,1314057600
193,835,3.0,1394150400
836,642,4.0,1376438400
288,547,5.0,1382745600
811,434,5.0,1347321600
385,663,5.0,1380240000
558,606,4.0,1376352000
809,836,3.0,1397692800
163,337,5.0,1338508800
119,118,4.0,1324425600
498,825,3.0,1395187200
389,267,5.0,1323907200
764,428,2.0,1348099200
105,64,4.0,1285286400
571,513,3.0,1361318400
848,283,2.0,1357171200
747,285,5.0,1366848000
19,337,4.0,1339891200
658,237,2.0,1356912000
131,828,3.0,1394841600
743,408,2.0,1349740800
193,792,5.0,1400976000
880,591,5.0,1379894400
278,774,5.0,1397692800
473,152,5.0,1388361600
731,448,4.0,1353974400
374,454,5.0,1355356800
866,272,5.0,1345507200
272,178,3.0,1308787200
371,218,4.0,1343174400
107,748,5.0,1384041600
730,569,4.0,1373932800
696,647,4.0,1367539200
826,564,4.0,1377388800
453,182,3.0,1345680000
370,221,4.0,1319846400
573,609,4.0,1373673600
68,9,3.0,1381017600
519,319,4.0,1337040000
883,634,4.0,1387324800
151,654,3.0,1384992000
35,747,5.0,1388275200
107,754,4.0,1383264000
726,721,4.0,1379462400
639,799,4.0,1401148800
658,542,4.0,1359590400
4,353,5.0,1346284800
917,825,3.0,1392854400
856,419,3.0,1351382400
732,114,5.0,1315440000
145,269,5.0,1337040000
205,443,4.0,1361404800
439,854,5.0,1395964800
866,588,5.0,1379635200
132,292,5.0,1331769600
239,751,5.0,1385424000
44,177,4.0,1316563200
861,158,5.0,1335312000
731,361,4.0,1351123200
374,278,5.0,1401753600
387,449,5.0,1349740800
335,54,4.0,1338854400
772,690,4.0,1386028800
623,464,5.0,1348617600
146,47,4.0,1219795200
617,603,4.0,1386806400
77,4,5.0,1289174400
164,861,1.0,1404518400
657,719,4.0,1377648000
3,661,3.0,1373241600
21,620,2.0,1384819200
383,258,4.0,1342656000
461,361,4.0,1348531200
112,114,5.0,1321920000
537,500,1.0,1366243200
178,415,4.0,1349222400
266,531,4.0,1375574400
290,135,4.0,1360800000
833,584,4.0,1376956800
245,764,5.0,1388361600
887,785,4.0,1390608000
284,164,5.0,1366329600
637,401,3.0,1350345600
866,216,3.0,1364688000
799,593,5.0,1380844800
563,574,4.0,1383177600
411,816,4.0,1400371200
163,689,5.0,1377043200
705,513,4.0,1363132800
84,274,5.0,1326326400
63,573,4.0,1383177600
378,678,3.0,1373328000
792,854,5.0,1396656000
24,112,5.0,1348617600
280,825,3.0,1389657600
338,672,4.0,1372809600
200,502,5.0,1392768000
74,332,4.0,1340236800
205,331,5.0,1345075200
20,613,5.0,1385596800
438,30,4.0,1355011200
462,143,5.0,1323043200
324,446,4.0,1350345600
20,705,3.0,1385510400
763,118,4.0,1318377600
534,578,5.0,1385510400
200,327,5.0,1355961600
353,148,3.0,1361145600
511,278,3.0,1402963200
670,774,5.0,1395964800
516,711,3.0,1385596800
502,587,1.0,1384905600
602,148,1.0,1356566400
847,853,5.0,1402531200
553,170,5.0,1316649600
775,808,4.0,1398124800
140,97,2.0,1290038400
174,339,5.0,1339545600
54,65,4.0,1287619200
120,187,4.0,1309132800
739,216,5.0,1365120000
740,116,3.0,1314576000
104,4,5.0,1287532800
522,509,5.0,1362182400
258,582,5.0,1375401600
792,150,5.0,1347148800
206,150,3.0,1344384000
273,701,5.0,1377216000
147,611,5.0,1386979200
875,843,4.0,1395273600
577,849,4.0,1394064000
708,374,5.0,1332288000
655,313,3.0,1340928000
291,500,3.0,1366502400
257,679,4.0,1388361600
676,822,2.0,1395014400
622,771,3.0,1382054400
78,496,2.0,1395187200
362,547,4.0,1382745600
676,558,5.0,1382572800
269,534,3.0,1382572800
21,698,3.0,1384819200
204,705,5.0,1385424000
588,603,5.0,1380153600
919,740,5.0,1379721600
295,16,4.0,1354665600
164,821,4.0,1386547200
379,314,4.0,1382140800
615,164,5.0,1335139200
822,481,3.0,1355875200
244,203,3.0,1321833600
329,732,5.0,1383004800
693,684,4.0,1377388800
634,200,5.0,1317686400
410,264,3.0,1353974400
519,492,4.0,1353974400
161,8,5.0,1355270400
330,363,4.0,1384387200
854,153,3.0,1319155200
751,757,2.0,1379289600
467,385,3.0,1354320000
614,774,4.0,1395187200
315,368,2.0,1352419200
426,294,3.0,1331337600
107,4,3.0,1286409600
37,458,5.0,1345075200
162,256,3.0,1321228800
302,301,4.0,1346976000
172,161,5.0,1337817600
914,488,5.0,1354665600
743,377,3.0,1345334400
584,655,4.0,1386547200
297,256,5.0,1341446400
517,345,3.0,1332288000
573,375,4.0,1346198400
790,154,4.0,1332201600
757,418,4.0,1353456000
584,753,5.0,1379894400
769,834,2.0,1393372800
156,214,5.0,1368576000
224,55,5.0,1290816000
551,209,4.0,1324771200
444,685,5.0,1376524800
444,85,5.0,1282521600
117,779,3.0,1386374400
162,105,4.0,1293580800
855,213,4.0,1316995200
323,457,3.0,1342396800
348,126,1.0,1289174400
783,131,3.0,1385942400
751,754,4.0,1379289600
58,392,5.0,1349308800
476,619,1.0,1383004800
168,53,5.0,1349136000
415,246,2.0,1323475200
735,155,4.0,1335571200
145,479,4.0,1348617600
189,28,4.0,1358380800
380,738,4.0,1385769600
760,274,4.0,1336608000
